Task name: Group 14
Task description: -

Date of output: 23.2.2022

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Education_Mean_years_of_schooling (subset), 1 - 1	-
	Default Partial Cedent	Unemployment (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Fragile_State_Index( Alert -> Warning)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
102	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.25	-0.020661157	-0.4269662921	-2.9329545455	0.75	0.5454545455	0.4411764706	0.0369402985	1.3333333333	1.8333333333	2.2666666667	27.0707070707	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
103	Year_(2017) :  (Unemployment(3.7)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.25	-0.020661157	-0.4269662921	-2.9329545455	0.75	0.5454545455	0.4411764706	0.0369402985	1.3333333333	1.8333333333	2.2666666667	27.0707070707	3	1	117	57	4	178	0.75	0.0247933884	0.3370786517	0.0168539326	0.025	0.1125	1.1125	0.9477	0.3439	1	0	1	0	0.6060265577	0.1071492271	38.3333333333	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
31	Year_(2017) :  (Education_Mean_years_of_schooling(10.2)  ->  Education_Mean_years_of_schooling(9.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.89	-0.3333333333	-0.0283154122	-0.4438202247	-2.2025252525	0.5	0.3629032258	0.4148148148	-0.2979166667	2	2.7555555556	2.4107142857	-3.3566433566	2	4	118	54	6	178	0.3333333333	0.0161290323	0.3146067416	0.0112359551	0.0166666667	-0.5055555556	0.4944444444	0.999945	0.00127	1	0	1	0	0.9854491795	3.2834758977	60	0.375	0.375	0.1613743061	0.0001765003	0.0000060274	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
32	Year_(2017) :  (Education_Mean_years_of_schooling(10.2)  ->  Education_Mean_years_of_schooling(4.5)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.89	-0.3333333333	-0.0283154122	-0.4438202247	-2.2025252525	0.5	0.3629032258	0.4148148148	-0.2979166667	2	2.7555555556	2.4107142857	-3.3566433566	2	4	118	54	6	178	0.3333333333	0.0161290323	0.3146067416	0.0112359551	0.0166666667	-0.5055555556	0.4944444444	0.999945	0.00127	1	0	1	0	0.9854491795	3.2834758977	60	0.375	0.375	0.1613743061	0.0001765003	0.0000060274	2	1	42	133	3	178	0.6666666667	0.0444444444	0.7584269663	0.0112359551	0.0454545455	1.696969697	2.696969697	0.972	0.271	0.9999999871	0.0000000384	1	0	0.1514949533	2.885355043	20.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
229	Year_(2017) :  (Education_Mean_years_of_schooling(9.3)  ->  Education_Mean_years_of_schooling(11)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
220	Year_(2017) :  (Education_Mean_years_of_schooling(10.4)  ->  Education_Mean_years_of_schooling(11)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
25	Year_(2017) :  (Education_Mean_years_of_schooling(10.6)  ->  Education_Mean_years_of_schooling(11)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.3333333333	-0.0126676602	-0.4269662921	-3.0565656566	0.6666666667	0.7213114754	0.4411764706	-0.0036484245	1.5	1.3863636364	2.2666666667	-274.0909090909	4	2	116	56	6	178	0.6666666667	0.0327868852	0.3370786517	0.0224719101	0.0333333333	-0.0111111111	0.9888888889	0.98415	0.114265	1	0	1	0	0.6971859925	0.0015860287	28.5	0.625	0.625	0.1613743061	0.0256915089	0.0037570446	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
201	Year_(2017) :  (Unemployment(2.1)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
202	Year_(2017) :  (Unemployment(2.1)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
183	Year_(2017) :  (Unemployment(3.4)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
184	Year_(2017) :  (Unemployment(3.4)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
174	Year_(2017) :  (Unemployment(3.9)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
175	Year_(2017) :  (Unemployment(3.9)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
165	Year_(2017) :  (Unemployment(5.2)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
166	Year_(2017) :  (Unemployment(5.2)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
156	Year_(2017) :  (Unemployment(5.7)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
157	Year_(2017) :  (Unemployment(5.7)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
147	Year_(2017) :  (Unemployment(5.8)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
148	Year_(2017) :  (Unemployment(5.8)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
138	Year_(2017) :  (Unemployment(6.2)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
139	Year_(2017) :  (Unemployment(6.2)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
129	Year_(2017) :  (Unemployment(6.6)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
130	Year_(2017) :  (Unemployment(6.6)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.87	-0.3333333333	-0.0289256198	-0.4325842697	-3.0565656566	0.6666666667	0.3636363636	0.4338235294	-0.0036484245	1.5	2.75	2.3050847458	-274.0909090909	2	1	118	57	3	178	0.6666666667	0.0165289256	0.3314606742	0.0112359551	0.0166666667	-0.0111111111	0.9888888889	0.972	0.271	1	0	1	0	0.7519779782	0.0007794198	58.5	0.6	0.6	0.2	0.0522999963	0.0140187495	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
30	Year_(2017) :  (Education_Mean_years_of_schooling(10.2)  ->  Education_Mean_years_of_schooling(8.7)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.9	-0.4166666667	-0.0505376344	-0.4494382022	-2.5396464646	0.4444444444	0.2419354839	0.4117647059	-0.2485412787	2.25	4.1333333333	2.4285714286	-4.0234765235	2	4	118	54	6	178	0.3333333333	0.0161290323	0.3146067416	0.0112359551	0.0166666667	-0.5055555556	0.4944444444	0.999945	0.00127	1	0	1	0	0.9854491795	3.2834758977	60	0.375	0.375	0.1613743061	0.0001765003	0.0000060274	3	1	41	133	4	178	0.75	0.0666666667	0.7640449438	0.0168539326	0.0681818182	2.0340909091	3.0340909091	0.9477	0.3439	0.9999999616	0.000000111	1	0	0.0472500476	5.559290148	13	0.6666666667	0.6666666667	0.1781741613	0.0814599914	0.0225924988	
7	Year_(2017) :  (Unemployment(4.2)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.89	-0.4285714286	-0.0129342203	-0.4325842697	-3.1978354978	0.5714285714	0.7154471545	0.4338235294	-0.0500355366	1.75	1.3977272727	2.3050847458	-19.9857954545	4	3	116	55	7	178	0.5714285714	0.0325203252	0.3314606742	0.0224719101	0.0333333333	-0.1523809524	0.8476190476	0.997272	0.0256915	1	0	1	0	0.8424804893	0.3500552147	28.75	0.5555555556	0.5555555556	0.1571348403	0.0050243539	0.0003717517	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
8	Year_(2017) :  (Unemployment(4.2)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.89	-0.4285714286	-0.0129342203	-0.4325842697	-3.1978354978	0.5714285714	0.7154471545	0.4338235294	-0.0500355366	1.75	1.3977272727	2.3050847458	-19.9857954545	4	3	116	55	7	178	0.5714285714	0.0325203252	0.3314606742	0.0224719101	0.0333333333	-0.1523809524	0.8476190476	0.997272	0.0256915	1	0	1	0	0.8424804893	0.3500552147	28.75	0.5555555556	0.5555555556	0.1571348403	0.0050243539	0.0003717517	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
93	Year_(2017) :  (Unemployment(4.3)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.5	-0.0290611028	-0.4382022472	-3.3037878788	0.5	0.3606557377	0.4264705882	-0.0848258706	2	2.7727272727	2.3448275862	-11.788856305	2	2	118	56	4	178	0.5	0.0163934426	0.3258426966	0.0112359551	0.0166666667	-0.2583333333	0.7416666667	0.9963	0.0523	1	0	1	0	0.8979293987	0.5649953759	59	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
94	Year_(2017) :  (Unemployment(4.3)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.5	-0.0290611028	-0.4382022472	-3.3037878788	0.5	0.3606557377	0.4264705882	-0.0848258706	2	2.7727272727	2.3448275862	-11.788856305	2	2	118	56	4	178	0.5	0.0163934426	0.3258426966	0.0112359551	0.0166666667	-0.2583333333	0.7416666667	0.9963	0.0523	1	0	1	0	0.8979293987	0.5649953759	59	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
85	Year_(2017) :  (Unemployment(5.5)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.5	-0.0290611028	-0.4382022472	-3.3037878788	0.5	0.3606557377	0.4264705882	-0.0848258706	2	2.7727272727	2.3448275862	-11.788856305	2	2	118	56	4	178	0.5	0.0163934426	0.3258426966	0.0112359551	0.0166666667	-0.2583333333	0.7416666667	0.9963	0.0523	1	0	1	0	0.8979293987	0.5649953759	59	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
86	Year_(2017) :  (Unemployment(5.5)  ->  Unemployment(2.3)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.5	-0.0290611028	-0.4382022472	-3.3037878788	0.5	0.3606557377	0.4264705882	-0.0848258706	2	2.7727272727	2.3448275862	-11.788856305	2	2	118	56	4	178	0.5	0.0163934426	0.3258426966	0.0112359551	0.0166666667	-0.2583333333	0.7416666667	0.9963	0.0523	1	0	1	0	0.8979293987	0.5649953759	59	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
76	Year_(2017) :  (Unemployment(7.1)  ->  Unemployment(2.8)) >÷< (Fragile_State_Index(Alert)  ->  Fragile_State_Index(Warning))	0.88	-0.5	-0.0290611028	-0.4382022472	-3.3037878788	0.5	0.3606557377	0.4264705882	-0.0848258706	2	2.7727272727	2.3448275862	-11.788856305	2	2	118	56	4	178	0.5	0.0163934426	0.3258426966	0.0112359551	0.0166666667	-0.2583333333	0.7416666667	0.9963	0.0523	1	0	1	0	0.8979293987	0.5649953759	59	0.5	0.5	0.1889822365	0.0085600036	0.0011581255	2	0	42	134	2	178	1	0.0454545455	0.7640449438	0.0112359551	0.0454545455	3.0454545455	4.0454545455	0.81	1	0.9999999616	0.000000111	1	0	0.0600520536	6.1601239669	20	0.75	0.75	0.1936491673	0.271	0.1426250001	
